,file,accuracy,balacc,f1score,cosine,jaccard,logloss,person
216,ILSVRC2012_val_00014415.JPEG,0.6875,0.7083333333333333,0.5454545454545454,0.5669467095138409,0.375,11.26364168409911,Jonas
217,ILSVRC2012_val_00015178.JPEG,0.625,0.5,0.25,0.25,0.14285714285714285,13.516370020918933,Jonas
218,ILSVRC2012_val_00015410.JPEG,0.875,0.7142857142857143,0.5,0.5,0.3333333333333333,4.505456673639644,Jonas
219,ILSVRC2012_val_00017515.JPEG,0.875,0.7948717948717949,0.6666666666666666,0.6666666666666666,0.5,4.505456673639644,Jonas
220,ILSVRC2012_val_00018867.JPEG,0.875,0.75,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,Jonas
221,ILSVRC2012_val_00021683.JPEG,0.875,0.9285714285714286,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,Jonas
222,ILSVRC2012_val_00021882.JPEG,0.75,0.6666666666666667,0.5,0.5,0.3333333333333333,9.010913347279288,Jonas
223,ILSVRC2012_val_00023283.JPEG,0.875,0.7142857142857143,0.5,0.5,0.3333333333333333,4.505456673639644,Jonas
224,ILSVRC2012_val_00023750.JPEG,0.9375,0.9642857142857143,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,Jonas
225,ILSVRC2012_val_00025106.JPEG,0.75,0.5897435897435898,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,Jonas
226,ILSVRC2012_val_00026219.JPEG,0.875,0.9285714285714286,0.6666666666666666,0.7071067811865475,0.5,4.505456673639644,Jonas
227,ILSVRC2012_val_00030117.JPEG,0.8125,0.6282051282051282,0.4,0.40824829046386313,0.25,6.758185010459466,Jonas
228,ILSVRC2012_val_00030263.JPEG,0.9375,0.75,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,Jonas
229,ILSVRC2012_val_00030540.JPEG,0.875,0.5,0.0,1.0,0.0,4.505456673639644,Jonas
230,ILSVRC2012_val_00030756.JPEG,0.9375,0.9666666666666667,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,Jonas
231,ILSVRC2012_val_00036975.JPEG,0.625,0.38461538461538464,0.0,0.0,0.0,13.516370020918933,Jonas
232,ILSVRC2012_val_00039246.JPEG,0.8125,0.8090909090909091,0.7272727272727272,0.7302967433402214,0.5714285714285714,6.758185010459466,Jonas
233,ILSVRC2012_val_00040002.JPEG,0.8125,0.6785714285714286,0.4,0.40824829046386313,0.25,6.758185010459466,Jonas
234,ILSVRC2012_val_00040676.JPEG,0.875,0.9230769230769231,0.7499999999999999,0.7745966692414834,0.6,4.505456673639644,Jonas
235,ILSVRC2012_val_00040913.JPEG,0.75,0.6666666666666667,0.5,0.5,0.3333333333333333,9.010913347279288,Jonas
236,ILSVRC2012_val_00041922.JPEG,0.875,0.7948717948717949,0.6666666666666666,0.6666666666666666,0.5,4.505456673639644,Jonas
237,ILSVRC2012_val_00046002.JPEG,0.8125,0.7564102564102564,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,Jonas
238,ILSVRC2012_val_00049179.JPEG,0.5625,0.34615384615384615,0.0,0.0,0.0,15.769098357738756,Jonas
239,ILSVRC2012_val_00049472.JPEG,0.75,0.42857142857142855,0.0,0.0,0.0,9.010913347279288,Jonas
240,ILSVRC2012_val_00001470.JPEG,0.6875,0.6071428571428572,0.28571428571428575,0.316227766016838,0.16666666666666666,11.26364168409911,Laurine
241,ILSVRC2012_val_00003768.JPEG,0.5625,0.5357142857142857,0.22222222222222224,0.2672612419124244,0.125,15.769098357738756,Laurine
242,ILSVRC2012_val_00003808.JPEG,0.8125,0.8928571428571428,0.5714285714285715,0.6324555320336759,0.4,6.758185010459466,Laurine
243,ILSVRC2012_val_00007306.JPEG,0.6875,0.6794871794871795,0.4444444444444444,0.4714045207910318,0.2857142857142857,11.26364168409911,Laurine
244,ILSVRC2012_val_00009634.JPEG,0.75,0.8571428571428572,0.5,0.5773502691896258,0.3333333333333333,9.010913347279288,Laurine
245,ILSVRC2012_val_00010411.JPEG,0.75,0.8461538461538461,0.6,0.6546536707079772,0.42857142857142855,9.010913347279288,Laurine
246,ILSVRC2012_val_00014415.JPEG,0.5,0.5833333333333334,0.4285714285714285,0.4743416490252569,0.2727272727272727,18.021826694558577,Laurine
247,ILSVRC2012_val_00015178.JPEG,0.625,0.6666666666666667,0.5,0.5303300858899106,0.3333333333333333,13.516370020918933,Laurine
248,ILSVRC2012_val_00015410.JPEG,0.9375,0.9642857142857143,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,Laurine
249,ILSVRC2012_val_00017515.JPEG,0.8125,0.8846153846153846,0.6666666666666666,0.7071067811865476,0.5,6.758185010459466,Laurine
250,ILSVRC2012_val_00018867.JPEG,0.8125,0.625,0.4,0.5,0.25,6.758185010459466,Laurine
251,ILSVRC2012_val_00021683.JPEG,0.75,0.6428571428571428,0.3333333333333333,0.35355339059327373,0.2,9.010913347279288,Laurine
252,ILSVRC2012_val_00021882.JPEG,0.5625,0.625,0.46153846153846156,0.5,0.3,15.769098357738756,Laurine
253,ILSVRC2012_val_00023283.JPEG,0.875,0.7142857142857143,0.5,0.5,0.3333333333333333,4.505456673639644,Laurine
254,ILSVRC2012_val_00023750.JPEG,0.75,0.8571428571428572,0.5,0.5773502691896258,0.3333333333333333,9.010913347279288,Laurine
255,ILSVRC2012_val_00025106.JPEG,0.75,0.8461538461538461,0.6,0.6546536707079772,0.42857142857142855,9.010913347279288,Laurine
256,ILSVRC2012_val_00026219.JPEG,0.8125,0.8928571428571428,0.5714285714285715,0.6324555320336759,0.4,6.758185010459466,Laurine
257,ILSVRC2012_val_00030117.JPEG,0.6875,0.5512820512820513,0.28571428571428575,0.28867513459481287,0.16666666666666666,11.26364168409911,Laurine
258,ILSVRC2012_val_00030263.JPEG,0.9375,0.9642857142857143,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,Laurine
259,ILSVRC2012_val_00030540.JPEG,0.875,0.7142857142857143,0.5,0.5,0.3333333333333333,4.505456673639644,Laurine
260,ILSVRC2012_val_00030756.JPEG,0.875,0.9333333333333333,0.5,0.5773502691896258,0.3333333333333333,4.505456673639644,Laurine
261,ILSVRC2012_val_00036975.JPEG,0.6875,0.6794871794871795,0.4444444444444444,0.4714045207910318,0.2857142857142857,11.26364168409911,Laurine
262,ILSVRC2012_val_00039246.JPEG,0.625,0.6727272727272727,0.5714285714285714,0.5962847939999439,0.4,13.516370020918933,Laurine
263,ILSVRC2012_val_00040002.JPEG,0.6875,0.6071428571428572,0.28571428571428575,0.316227766016838,0.16666666666666666,11.26364168409911,Laurine
264,ILSVRC2012_val_00040676.JPEG,0.8125,0.5,0.0,1.0,0.0,6.758185010459466,Laurine
265,ILSVRC2012_val_00040913.JPEG,0.625,0.6666666666666667,0.5,0.5303300858899106,0.3333333333333333,13.516370020918933,Laurine
266,ILSVRC2012_val_00041922.JPEG,0.8125,0.7564102564102564,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,Laurine
267,ILSVRC2012_val_00046002.JPEG,0.8125,0.7564102564102564,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,Laurine
268,ILSVRC2012_val_00049179.JPEG,0.625,0.7692307692307692,0.5,0.5773502691896257,0.3333333333333333,13.516370020918933,Laurine
269,ILSVRC2012_val_00049472.JPEG,0.6875,0.39285714285714285,0.0,0.0,0.0,11.26364168409911,Laurine
